searge,name,side,desc,class
field_146432_g,parent,0,The parent GUI,net/minecraft/client/gui/screen/FlatPresetsScreen
field_146433_u,export,0,,net/minecraft/client/gui/screen/FlatPresetsScreen
field_146434_t,selectButton,0,,net/minecraft/client/gui/screen/FlatPresetsScreen
field_146435_s,list,0,,net/minecraft/client/gui/screen/FlatPresetsScreen
field_146436_r,listText,0,,net/minecraft/client/gui/screen/FlatPresetsScreen
field_146439_i,shareText,0,,net/minecraft/client/gui/screen/FlatPresetsScreen
field_146440_f,OPTION_SCREEN_OPTIONS,0,,net/minecraft/client/gui/screen/OptionsScreen
field_146441_g,lastScreen,0,,net/minecraft/client/gui/screen/OptionsScreen
field_146443_h,options,0,Reference to the GameSettings object.,net/minecraft/client/gui/screen/OptionsScreen
field_146450_f,packSelectionList,0,The List GuiSlot object reference.,net/minecraft/client/gui/screen/LanguageScreen
field_146452_r,doneButton,0,The button to confirm the current settings.,net/minecraft/client/gui/screen/LanguageScreen
field_146454_h,languageManager,0,Reference to the LanguageManager object.,net/minecraft/client/gui/screen/LanguageScreen
field_146491_f,selectedKey,0,The ID of the button that has been pressed.,net/minecraft/client/gui/screen/ControlsScreen
field_146493_s,resetButton,0,,net/minecraft/client/gui/screen/ControlsScreen
field_146494_r,controlList,0,,net/minecraft/client/gui/screen/ControlsScreen
field_146501_h,list,0,,net/minecraft/client/gui/screen/VideoSettingsScreen
field_146510_b_,LOADING_SYMBOLS,0,,net/minecraft/client/gui/IProgressMeter
field_146543_v,isLoading,0,"When true, the game will be paused when the gui is shown",net/minecraft/client/gui/screen/StatsScreen
field_146545_u,activeList,0,,net/minecraft/client/gui/screen/StatsScreen
field_146546_t,stats,0,,net/minecraft/client/gui/screen/StatsScreen
field_146547_s,mobsStatsList,0,,net/minecraft/client/gui/screen/StatsScreen
field_146549_a,lastScreen,0,,net/minecraft/client/gui/screen/StatsScreen
field_146550_h,statsList,0,,net/minecraft/client/gui/screen/StatsScreen
field_146551_i,itemStatsList,0,,net/minecraft/client/gui/screen/StatsScreen
field_146576_f,LOGO_LOCATION,0,,net/minecraft/client/gui/screen/WinGameScreen
field_146577_g,VIGNETTE_LOCATION,0,,net/minecraft/client/gui/screen/WinGameScreen
field_146578_s,scrollSpeed,0,,net/minecraft/client/gui/screen/WinGameScreen
field_146579_r,totalScrollLength,0,,net/minecraft/client/gui/screen/WinGameScreen
field_146580_a,LOGGER,0,,net/minecraft/client/gui/screen/WinGameScreen
field_146581_h,time,0,,net/minecraft/client/gui/screen/WinGameScreen
field_146582_i,lines,0,,net/minecraft/client/gui/screen/WinGameScreen
field_146589_f,stage,0,,net/minecraft/client/gui/screen/WorkingScreen
field_146590_g,progress,0,,net/minecraft/client/gui/screen/WorkingScreen
field_146592_h,stop,0,,net/minecraft/client/gui/screen/WorkingScreen
field_146596_f,commandsButton,0,,net/minecraft/client/gui/screen/ShareToLanScreen
field_146597_g,modeButton,0,,net/minecraft/client/gui/screen/ShareToLanScreen
field_146598_a,lastScreen,0,,net/minecraft/client/gui/screen/ShareToLanScreen
field_146599_h,gameModeName,0,,net/minecraft/client/gui/screen/ShareToLanScreen
field_146600_i,commands,0,,net/minecraft/client/gui/screen/ShareToLanScreen
field_146630_A,renameButton,0,,net/minecraft/client/gui/screen/WorldSelectionScreen
field_146641_z,selectButton,0,,net/minecraft/client/gui/screen/WorldSelectionScreen
field_146642_y,deleteButton,0,,net/minecraft/client/gui/screen/WorldSelectionScreen
field_146797_f,pinger,0,,net/minecraft/client/gui/screen/MultiplayerScreen
field_146798_g,lastScreen,0,,net/minecraft/client/gui/screen/MultiplayerScreen
field_146799_A,lanServerList,0,,net/minecraft/client/gui/screen/MultiplayerScreen
field_146800_B,lanServerDetector,0,,net/minecraft/client/gui/screen/MultiplayerScreen
field_146801_C,initedOnce,0,,net/minecraft/client/gui/screen/MultiplayerScreen
field_146802_a,LOGGER,0,,net/minecraft/client/gui/screen/MultiplayerScreen
field_146803_h,serverSelectionList,0,,net/minecraft/client/gui/screen/MultiplayerScreen
field_146804_i,servers,0,,net/minecraft/client/gui/screen/MultiplayerScreen
field_146808_t,deleteButton,0,,net/minecraft/client/gui/screen/MultiplayerScreen
field_146809_s,selectButton,0,,net/minecraft/client/gui/screen/MultiplayerScreen
field_146810_r,editButton,0,,net/minecraft/client/gui/screen/MultiplayerScreen
field_146811_z,editingServer,0,,net/minecraft/client/gui/screen/MultiplayerScreen
field_146812_y,toolTip,0,The text to be displayed when the player's cursor hovers over a server listing.,net/minecraft/client/gui/screen/MultiplayerScreen
field_146848_f,sign,0,Reference to the sign object.,net/minecraft/client/gui/screen/EditSignScreen
field_146849_g,frame,0,Counts the number of screen updates.,net/minecraft/client/gui/screen/EditSignScreen
field_146851_h,line,0,The index of the line that is being edited.,net/minecraft/client/gui/screen/EditSignScreen
field_146985_D,quickdropSlot,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_146986_E,quickdropTime,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_146987_F,quickCraftingType,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_146988_G,quickCraftingButton,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_146989_A,snapbackEnd,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_146990_B,snapbackTime,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_146991_C,snapbackItem,0,Used when touchscreen is enabled,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_146992_L,lastClickButton,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_146993_M,doubleclick,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_146994_N,lastQuickMoved,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_146995_H,skipNextRelease,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_146996_I,quickCraftingRemainder,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_146997_J,lastClickTime,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_146998_K,lastClickSlot,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_146999_f,imageWidth,0,The X size of the inventory window in pixels.,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_147000_g,imageHeight,0,The Y size of the inventory window in pixels.,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_147001_a,INVENTORY_LOCATION,0,The location of the inventory background texture,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_147002_h,menu,0,A list of the players inventory slots,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_147003_i,leftPos,0,Starting X position for the Gui. Inconsistent use for Gui backgrounds.,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_147004_w,isSplittingStack,0,Used when touchscreen is enabled.,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_147005_v,clickedSlot,0,Used when touchscreen is enabled,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_147006_u,hoveredSlot,0,Holds the slot currently hovered,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_147007_t,isQuickCrafting,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_147008_s,quickCraftSlots,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_147009_r,topPos,0,Starting Y position for the Gui. Inconsistent use for Gui backgrounds.,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_147010_z,snapbackStartY,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_147011_y,snapbackStartX,0,,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_147012_x,draggingItem,0,Used when touchscreen is enabled,net/minecraft/client/gui/screen/inventory/ContainerScreen
field_147014_u,BREWING_STAND_LOCATION,0,,net/minecraft/client/gui/screen/inventory/BrewingStandScreen
field_147017_u,CONTAINER_BACKGROUND,0,The ResourceLocation containing the chest GUI texture.,net/minecraft/client/gui/screen/inventory/ChestScreen
field_147018_x,containerRows,0,"Window height is calculated with these values; the more rows, the higher",net/minecraft/client/gui/screen/inventory/ChestScreen
field_147019_u,CRAFTING_TABLE_LOCATION,0,,net/minecraft/client/gui/screen/inventory/CraftingScreen
field_147025_v,BEACON_LOCATION,0,,net/minecraft/client/gui/screen/inventory/BeaconScreen
field_147027_y,initPowerButtons,0,,net/minecraft/client/gui/screen/inventory/BeaconScreen
field_147028_x,confirmButton,0,,net/minecraft/client/gui/screen/inventory/BeaconScreen
field_147031_u,HORSE_INVENTORY_LOCATION,0,,net/minecraft/client/gui/screen/inventory/HorseInventoryScreen
field_147032_z,yMouse,0,The mouse y-position recorded during the last renderered frame.,net/minecraft/client/gui/screen/inventory/HorseInventoryScreen
field_147033_y,xMouse,0,The mouse x-position recorded during the last rendered frame.,net/minecraft/client/gui/screen/inventory/HorseInventoryScreen
field_147034_x,horse,0,The EntityHorse whose inventory is currently being accessed.,net/minecraft/client/gui/screen/inventory/HorseInventoryScreen
field_147038_v,VILLAGER_LOCATION,0,The GUI texture for the villager merchant GUI.,net/minecraft/client/gui/screen/inventory/MerchantScreen
field_147041_z,shopItem,0,The integer value corresponding to the currently selected merchant recipe.,net/minecraft/client/gui/screen/inventory/MerchantScreen
field_147045_u,doRenderEffects,0,True if there is some potion effect to display,net/minecraft/client/gui/DisplayEffectsScreen
field_147047_v,yMouse,0,The old y position of the mouse pointer,net/minecraft/client/gui/screen/inventory/InventoryScreen
field_147048_u,xMouse,0,The old x position of the mouse pointer,net/minecraft/client/gui/screen/inventory/InventoryScreen
field_147058_w,selectedTab,0,Currently selected creative inventory tab index.,net/minecraft/client/gui/screen/inventory/CreativeScreen
field_147059_E,listener,0,,net/minecraft/client/gui/screen/inventory/CreativeScreen
field_147061_u,CREATIVE_TABS_LOCATION,0,The location of the creative inventory tabs texture,net/minecraft/client/gui/screen/inventory/CreativeScreen
field_147062_A,searchBox,0,,net/minecraft/client/gui/screen/inventory/CreativeScreen
field_147063_B,originalSlots,0,,net/minecraft/client/gui/screen/inventory/CreativeScreen
field_147064_C,destroyItemSlot,0,,net/minecraft/client/gui/screen/inventory/CreativeScreen
field_147066_y,scrolling,0,True if the scrollbar is being dragged,net/minecraft/client/gui/screen/inventory/CreativeScreen
field_147067_x,scrollOffs,0,"Amount scrolled in Creative mode inventory (0 = top, 1 = bottom)",net/minecraft/client/gui/screen/inventory/CreativeScreen
field_147069_w,oFlip,0,,net/minecraft/client/gui/screen/EnchantmentScreen
field_147070_D,ENCHANTING_BOOK_LOCATION,0,The ResourceLocation containing the texture for the Book rendered above the enchantment table,net/minecraft/client/gui/screen/EnchantmentScreen
field_147071_v,flip,0,,net/minecraft/client/gui/screen/EnchantmentScreen
field_147072_E,BOOK_MODEL,0,The ModelBook instance used for rendering the book on the Enchantment table,net/minecraft/client/gui/screen/EnchantmentScreen
field_147073_u,time,0,,net/minecraft/client/gui/screen/EnchantmentScreen
field_147074_F,random,0,A Random instance for use with the enchantment gui,net/minecraft/client/gui/screen/EnchantmentScreen
field_147076_A,oOpen,0,,net/minecraft/client/gui/screen/EnchantmentScreen
field_147077_B,last,0,,net/minecraft/client/gui/screen/EnchantmentScreen
field_147078_C,ENCHANTING_TABLE_LOCATION,0,The ResourceLocation containing the Enchantment GUI texture location,net/minecraft/client/gui/screen/EnchantmentScreen
field_147080_z,open,0,,net/minecraft/client/gui/screen/EnchantmentScreen
field_147081_y,flipA,0,,net/minecraft/client/gui/screen/EnchantmentScreen
field_147082_x,flipT,0,,net/minecraft/client/gui/screen/EnchantmentScreen
field_147085_u,HOPPER_LOCATION,0,The ResourceLocation containing the gui texture for the hopper,net/minecraft/client/gui/screen/HopperScreen
field_147087_u,TEXTURE,0,,net/minecraft/client/gui/screen/inventory/FurnaceScreen
field_147088_v,CONTAINER_LOCATION,0,,net/minecraft/client/gui/screen/inventory/DispenserScreen
field_147091_w,name,0,,net/minecraft/client/gui/screen/inventory/AnvilScreen
field_147093_u,ANVIL_LOCATION,0,,net/minecraft/client/gui/screen/inventory/AnvilScreen
field_147101_bU,spawnInvulnerableTime,2,,net/minecraft/entity/player/ServerPlayerEntity
field_147102_bM,LOGGER,2,,net/minecraft/entity/player/ServerPlayerEntity
field_147103_bO,stats,2,,net/minecraft/entity/player/ServerPlayerEntity
field_147123_G,LOGGER,0,,net/minecraft/client/Minecraft
field_147124_at,mainRenderTarget,0,,net/minecraft/client/Minecraft
field_147125_j,crosshairPickEntity,0,,net/minecraft/client/Minecraft
field_147126_aw,musicManager,0,,net/minecraft/client/Minecraft
field_147127_av,soundManager,0,,net/minecraft/client/Minecraft
field_147129_ai,is64bit,0,,net/minecraft/client/Minecraft
field_147141_M,resourcePack,2,The texture pack for the server,net/minecraft/server/MinecraftServer
field_147142_T,lastServerStatus,2,,net/minecraft/server/MinecraftServer
field_147143_S,sessionService,2,,net/minecraft/server/MinecraftServer
field_147144_o,connection,2,,net/minecraft/server/MinecraftServer
field_147145_h,LOGGER,2,,net/minecraft/server/MinecraftServer
field_147146_q,random,2,,net/minecraft/server/MinecraftServer
field_147147_p,status,2,,net/minecraft/server/MinecraftServer
field_147148_h,LOGGER,0,,net/minecraft/server/integrated/IntegratedServer
field_147150_a,LOGGER,2,,net/minecraft/crash/CrashReport
field_147228_b,LOGGER,0,,net/minecraft/client/network/ServerPinger
field_147229_c,connections,0,A list of NetworkManagers that have pending pings,net/minecraft/client/network/ServerPinger
field_147230_a,SPLITTER,0,,net/minecraft/client/network/ServerPinger
field_147299_f,minecraft,0,"Reference to the Minecraft instance, which many handler methods operate on",net/minecraft/client/network/play/ClientPlayNetHandler
field_147300_g,level,0,"Reference to the current ClientWorld instance, which many handler methods operate on",net/minecraft/client/network/play/ClientPlayNetHandler
field_147301_d,LOGGER,0,,net/minecraft/client/network/play/ClientPlayNetHandler
field_147302_e,connection,0,"The NetworkManager instance used to communicate with the server, used to respond to various packets (primarilly movement and plugin channel related ones) and check the status of the network connection externally",net/minecraft/client/network/play/ClientPlayNetHandler
field_147306_l,random,0,"Just an ordinary random number generator, used to randomize audio pitch of item/orb pickup and randomize both particlespawn offset and velocity",net/minecraft/client/network/play/ClientPlayNetHandler
field_147307_j,callbackScreen,0,Seems to be either null (integrated server) or an instance of either GuiMultiplayer (when connecting to a server) or GuiScreenReamlsTOS (when connecting to MCO server),net/minecraft/client/network/play/ClientPlayNetHandler
field_147309_h,started,0,"True if the client has finished downloading terrain and may spawn. Set upon receipt of S08PacketPlayerPosLook, reset upon respawning",net/minecraft/client/network/play/ClientPlayNetHandler
field_147310_i,playerInfoMap,0,A mapping from player names to their respective GuiPlayerInfo (specifies the clients response time to the server),net/minecraft/client/network/play/ClientPlayNetHandler
field_147313_b,connection,2,,net/minecraft/network/status/ServerStatusNetHandler
field_147314_a,server,2,,net/minecraft/network/status/ServerStatusNetHandler
field_147327_f,server,2,,net/minecraft/network/login/ServerLoginNetHandler
field_147328_g,state,2,,net/minecraft/network/login/ServerLoginNetHandler
field_147329_d,RANDOM,2,,net/minecraft/network/login/ServerLoginNetHandler
field_147330_e,nonce,2,,net/minecraft/network/login/ServerLoginNetHandler
field_147331_b,UNIQUE_THREAD_ID,2,,net/minecraft/network/login/ServerLoginNetHandler
field_147332_c,LOGGER,2,,net/minecraft/network/login/ServerLoginNetHandler
field_147333_a,connection,2,,net/minecraft/network/login/ServerLoginNetHandler
field_147334_j,serverId,2,,net/minecraft/network/login/ServerLoginNetHandler
field_147335_k,secretKey,2,,net/minecraft/network/login/ServerLoginNetHandler
field_147336_h,tick,2,How long has player been trying to login into the server.,net/minecraft/network/login/ServerLoginNetHandler
field_147337_i,gameProfile,2,,net/minecraft/network/login/ServerLoginNetHandler
